Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
1	00:27:10.00	IP_HG	Übrigens habe ich von dem Opa einiges mitbekommen, der war also auch 21 Jahre Arbeitnehmervertreter.								
1	00:27:17.00	IP_HG	Damals von der Zentrumspartei aus.								
1	00:27:25.00	IP_HG	War der in der katholischen Arbeiterbewegung, denn…								
1	00:27:27.00	INT_AVP	Nein, aktiv war er in der katholischen Arbeiterbewegung nicht.								
1	00:27:31.00	INT_AVP	Aber die politische Einstellung dazu hat er gehabt.								
1	00:27:36.00	INT_AVP	Ich kann hier berichten, als sich Opa und Oma mal unterhalten haben, nach einer verlorenen Bundestagswahl der sozialdemokratischen Partei.								
1	00:27:47.00	INT_AVP	Als mein Opa dann so im Plattdeutsch sagte:		Familie, Schule, Ernährung				87580893#87580903#87580897		
1	00:27:50.00	INT_AVP	Ich kann dat nicht begriepen, dat die Roten die Wahl wieder verloren haben.'								
1	00:27:55.00	INT_AVP	Daraufhin meine Oma ganz konsequent:								
1	00:27:58.00	INT_AVP	Ich kann gar nicht verstehen, warum du so dumm fragen kannst.								
1	00:28:02.00	INT_AVP	Du hast doch noch nie rot gewählt, du warst doch immer ein verkappter Schwarzer.								
1	00:28:06.00	INT_AVP	(Lacht).								
1	00:28:11.00	IP_HG	Ja, meine Großeltern mütterlicherseits natürlich auch räumlich immer sehr eng gewohnt.								
1	00:28:19.00	IP_HG	Ich kann mich entsinnen, eine Dreieinhalb- bzw. Vierzimmerwohnung.								
1	00:28:30.00	IP_HG	Der Großvater mütterlicherseits auch eine Zeit lang arbeitslos gewesen.								
1	00:28:33.00	INT_AVP	Und das mit elf Kindern, nicht?								
1	00:28:34.00	IP_HG	Ja.								
1	00:28:36.00	IP_HG	Ja da waren mittlerweile also einige schon zwischenzeitlich verheiratet.								
1	00:28:42.00	IP_HG	Da war also auch nicht edler Sonnenschein.								
1	00:28:46.00	IP_HG	An denen ist also die Zeit auch nicht spurlos vorüber gegangen, wobei meine Tanten und auch Onkel heute da politisch auch eine andere Einstellung haben.								
1	00:28:57.00	IP_HG	Wir kommen also, wenn man so will, alle aus einem Lager, wir haben also alle die gleiche, die gleiche Richtung.								
1	00:29:11.00	INT_AVP	Und Ihre Mutter ist dann äh, hat dann zuhause mitgeholfen und ist dann gleich in die Ehe gekommen oder hat sie dann noch irgendwo gearbeitet außer…								
1	00:29:18.00	IP_HG	Ja, sie hat in den, wie erwähnt, in den Jahren 42, 43 teilweise mitgearbeitet.								
1	00:29:28.00	IP_HG	Na ja ich musste also auch einiges haben, ich kann mich entsinnen, dass wir also nicht satt zu essen bekamen, draußen in der Kinderlandverschickung.								
1	00:29:38.00	IP_HG	Nun ja, da wir also eine Mittelschule waren, waren die Ältesten logischerweise nicht 14 Jahre alt, sondern 18 Jahre alt.								
1	00:29:46.00	IP_HG	Und ich hatte so den Eindruck in den jungen Jahren, heute bestätigt sich eigentlich der Eindruck, dass die damaligen Schulleiter insgesamt mit den Jungen der Knabenmittelschule 'Essen West', so hieß sie wohl, in der Leitung nicht fertig wurden.								
1	00:30:04.00	IP_HG	Und so bekamen wir also teilweise Offiziere der Wehrmacht aus der Genesungskompanie, die also da den Lagerleiter machten.								
1	00:30:14.00	IP_HG	Und von daher kann man sich also vorstellen, dass der Drill noch größer wurde.								
1	00:30:19.00	IP_HG	Dass wir also als 11- und 12-jährige Jungs da stundenlang den Sessel in ausgestreckter Hand vorhalten mussten, dass wir Strafen ausgesetzt waren, vier Wochen lang kein Nachtisch zu bekommen, kein Ausgang zu bekommen.								
1	00:30:38.00	IP_HG	Nach meiner Flucht, die ich erwähnt habe, fünf Tage und sechs Nächte, durfte ich also nicht nach Hause schreiben.								
1	00:30:45.00	IP_HG	Durfte nur den Unterricht besuchen und dann musste ich wieder in den Keller bis abends zum Schlafen und dann kam ich wieder raus und am anderen Morgen wieder zur Schule und dann anschließend wieder in den Keller.								
1	00:30:56.00	IP_HG	Das waren also die Methoden damals, wie man es also mit den jungen, heranwachsenden Menschen gemacht hat.		Kirche, Religion, Betriebsrat, Gewerkschaften, Politik, Diskussion				87580920#87580899#87580894		
1	00:31:03.00	IP_HG	Nun als ich dann, vielleicht darf ich das noch schildern: 1947 war es, die Jugendorganisationen wie wir sie heute kennen, noch nicht vorhanden waren.								
1	00:31:18.00	IP_HG	Da gab es also zu der Zeit nur zwei.  Einmal die katholische Jugend.								
1	00:31:23.00	IP_HG	Ja und der vorangegangen ist wohl damals die FDJ.								
1	00:31:28.00	IP_HG	Mit der hat ich also gar nichts im Sinn.								
1	00:31:34.00	IP_HG	Andere Möglichkeiten der Freizeitgestaltung hatten wir zu der Zeit kaum, so habe ich mich damals mehr oder weniger der Not gehorchend der katholischen Jugend angeschlossen.								
1	00:31:51.00	IP_HG	Ich bin dann bis 1949 Jugendgruppenleiter der katholischen Jugend gewesen, habe dort sehr aktiv mitgearbeitet.								
1	00:32:15.00	IP_HG	Aber zwischenzeitlich habe ich dann doch erkannt (kurze Pause), das war ein zwingender Grund damals, dass ich also da nicht froh werden konnte.								
1	00:32:31.00	IP_HG	Eigentlich hat mich dazu bewogen, da nicht mehr aktiv mitzuarbeiten als ich meine Frau kennenlernte.								
1	00:32:38.00	IP_HG	Wir hatten nicht die gleiche Religionszugehörigkeit.								
1	00:32:46.00	IP_HG	Ich war also katholisch, meine Frau evangelisch.								
1	00:32:52.00	IP_HG	Und als man mir dann konkrete Vorwürfe gemacht, ob ich das also in meinem Inneren, so pflegen die wohl zu sagen, vereinbaren konnte.								
1	00:33:01.00	IP_HG	Da habe ich geantwortet, wird wohl nicht die Erste und auch nicht die Letzte gewesen sein, aber dass ich mir hier in der persönlichen Sphäre solche Vorwürfe gefallen lassen soll oder muss, habe ich dann also Abstand genommen.								
1	00:33:12.00	IP_HG	Bin dann also nicht mehr dort hingegangen.								
1	00:33:14.00	IP_HG	Ich beklage aber die Zeit nicht, denn etwas hat mich da auch geprägt, nämlich der Umgang mit Menschen.								
1	00:33:22.00	IP_HG	Ich bin also zu der Zeit in Zeltlager gefahren, jeweils immer mit den Schulentlassenden.								
1	00:33:28.00	IP_HG	Das hieß damals die 14- und 15-Jährigen, sodass ich also da schon den Gemeinschaftssinn und vor allen Dingen auch gelernt habe, in Gruppen zu leben.								
1	00:33:38.00	IP_HG	Ich glaube das war für mich auch ein Wertbegriff, der auch im weiteren Leben für mich und für meine Funktion, die ich heute habe, von großer Bedeutung gewesen sind.								
1	00:33:49.00	IP_HG	Ja gut, ich gehöre also heute auch der (-)								
1	00:33:53.00	IP_HG	Ich bin dann also eine Mischehe eingegangen im Nachhinein.								
1	00:33:57.00	IP_HG	Und gehöre also heute der katholischen Kirche nicht mehr an, ich bin vor zwei Jahren ausgetreten.								
1	00:34:07.00	IP_HG	Ja, ich darf vielleicht abschließend dazu sagen meine Organisation sprich Industriegewerkschaft Metall nimmt mich also voll und ganz in Beschlag.								
1	00:34:17.00	IP_HG	Ich habe eine Menge ehrenamtliche Funktionen.								
1	00:34:22.00	IP_HG	Ich bin in den letzten Jahren verschiedentlich bis zu 16, 17 Wochen hier aus dem Betrieb heraus gewesen, in dem ich also offiziell in der Erwachsenenbildung der Organisation tätig war.								
1	00:34:35.00	IP_HG	Das macht mir Spaß und vor allen Dingen weiß man auch wozu man es dort macht.								
1	00:34:42.00	IP_HG	Vor allen Dingen dann, wenn man den Erfolg sieht.		Wohnort, Nachbarschaft, Freizeit: Sport, Musik, Ernährung				87580908#87580942#87580897		
1	00:34:48.00	IP_HG	Ja wenn Sie also jetzt noch spezielle Fragen haben.								
1	00:34:55.00	INT_AVP	Ich habe nochmal eine Frage wieder zurück, also zu der Situation wie sie aufgewachsen sind.								
1	00:35:04.00	INT_AVP	Ihre Mutter ist dann direkt äh, von der Familie…								
1	00:35:10.00	IP_HG	Ja.								
1	00:35:10.00	INT_AVP	… ihrer Eltern in die neue Familie mit ihrem Mann.								
1	00:35:14.00	IP_HG	Ja.								
1	00:35:17.00	INT_AVP	Das wollte ich nur nochmal wissen für das Tonband.								
1	00:35:20.00	INT_AVP	Und dann noch ein Zweites: Können Sie mir mal sagen wie Sie äh, in welcher Gegend sie aufgewachsen sind oder wie sie diese Gegend sehen?								
1	00:35:28.00	IP_HG	Ja, ich bin also aufgewachsen bis zum 7. Lebensjahr hier in Essen West.								
1	00:35:41.00	IP_HG	Das war eine Siedlung, die man den Roten Querschlag nannte.								
1	00:35:48.00	IP_HG	Ich kann mich entsinnen, dass da zu der Zeit die politischen Ansichten aufeinander gestoßen sind, nämlich ein Teil Nazis wohnte dort und ein Teil Kommunisten.								
1	00:36:00.00	IP_HG	Dort hatten meine Eltern eine Einzimmerwohnung bevor mein Vater also zur Schachtanlage ging.								
1	00:36:10.00	IP_HG	Dann sind wir nach Bergeborbeck gezogen, das war also eine Siedlung…								
1	00:36:14.00	INT_AVP	Wann war das?								
1	00:36:15.00	IP_HG	1938 sind wir nach Bergeborbeck gezogen in diese Neubauwohnungen.								
1	00:36:24.00	IP_HG	Dort wurden also ausschließlich Bergleute, die waren also gebunden, diese Wohnungen, das waren also reine Bergmannsiedlungen.								
1	00:36:35.00	IP_HG	Traditionsgemäß, kann ich mich entsinnen, Taubenschlag auf dem Hof und Kaninchen und...								
1	00:36:45.00	IP_HG	Ja, damals noch alle produktiv tätig, ich kann mich entsinnen, als mein Vater junger Rentner war, dass also ein Teil seiner Kollegen oft zu ihm gekommen sind wegen der Rentenberechnung.								
1	00:37:02.00	IP_HG	Welche Möglichkeiten seine Mitkollegen hatten des Einspruchs, sich an die zuständige Berufsgenossenschaft zu wenden, an den Bergmannsältesten nannten sie ihn wohl, das war also der Interessenvertreter am Ort.								
1	00:37:27.00	IP_HG	Wenn ich mir heute so die Siedlung ansehe oder vor 10 Jahren, da hat man also in den wenigsten Fällen Männer dort herumlaufen sehen, sondern nur Frauen, weil gerade diese Bergleute für unser aller Begriff wohl ziemlich früh gestorben sind.								
1	00:37:51.00	IP_HG	Und auch ein Teil meiner Jugendkollegen sind zwischenzeitlich schon verstorben, die damals also auch zum Pütt  gegangen sind.								
1	00:37:58.00	IP_HG	Und da also auch ihr Dasein gefristet haben.								
1	00:38:01.00	IP_HG	Die also auch schon mit 42, 43 Jahren gestorben sind, viel zu jung.								
1	00:38:07.00	IP_HG	Aufgrund ihres Berufs.								
1	00:38:16.00	IP_HG	Ja dann gab es ja wohl, wenn ich mich noch entsinnen kann, so einige Freudentage, die wir also nicht so genannt haben, sondern die zumindest die Befürworter des damaligen Regimes, dass also auf gewissen Plätzen samstags oder sonntags die Bergmannskapellen aufgezogen sind, die dann dort also das Volk unterhalten haben.		Emotionen, Politik, Diskussion, Kirche, Religion				87580910#87580894#87580920		
1	00:38:50.00	IP_HG	Natürlich immer, immer unter dem gewissen Druck der Beeinflussung, die Menschen selbst wollten das gar nicht, sondern die Partei.								
1	00:39:02.00	IP_HG	Ich kann mich entsinnen, dass wir als „Pimpfe“ so wurden wir damals genannt, hier zum Gaufeld mussten, das liegt hier in unmittelbarer Nähe, wo jetzt die Tennishallen sind vor dem Bahnhof Bergeborbeck.								
1	00:39:21.00	IP_HG	Dass wir dort also antreten mussten, wenn die Parteiführer, Goebbels und andere der Konsorten hier aufgetreten sind.								
1	00:39:34.00	IP_HG	Dass wir als junge Menschen da schon stramm stehen mussten und wenn ich da mal nicht hingegangen bin, dass mein Vater also über die Parteizentrale Ermahnungen bekommen hat, dass er mich also anzuhalten hat dort hinzugehen.								
1	00:39:51.00	IP_HG	Und wie hat man das nachher ein bisschen schmackhafter gemacht, indem ich einfach aus dem einfachen Dasein herausgenommen wurde und durfte mich dann einem Fanfarenzug anschließen.								
1	00:40:01.00	IP_HG	Das hat mir also dann Spaß gemacht und allein aus diesem Beweggrund hab ich dann auch stetig an den Diensten teilgenommen, eben weil es mir Spaß gemacht hat, ohne die Politik damals schon beurteilen zu können, da eben mich als Bläser zu betätigen.								
1	00:40:22.00	IP_HG	Uns wurde ja nichts anderes eingeimpft als, als das tausendjährige Reich anzuerkennen und das geht ja nun mal im Leben immer so, dass junge Menschen sich da noch kein eigenes Bild machen können.								
1	00:40:40.00	IP_HG	Genauso wie mit der Zugehörigkeit der Religion, welcher junge Mensch weiß, dass das Bürgerliche Gesetzbuch sagt, dass er mit 14 Jahren selbst seine Religion bestimmen kann.								
1	00:40:54.00	IP_HG	Ja das war eigentlich einfach eine Arbeitersiedlung und die war auch geprägt von den Leuten, die dort gewohnt haben.								
1	00:41:05.00	IP_HG	Böse Münder haben damals behauptet, da wohnen eben nur Bergleute, man erkennt sie schon äußerlich.								
1	00:41:16.00	IP_HG	Und zwar äußerlich daran, weil sie eben immer schmutzige, schwarze Augen haben.								
1	00:41:24.00	IP_HG	Aber ich muss sagen, das hat mir eigentlich gar nichts ausgemacht, ich habe mich da trotzdem wohl gefühlt und zwar deshalb, weil wir an dieser Stelle, eben durch die Not, die da war, doch zusammengehalten haben, weil eben die gleichen Interessen da waren.								
1	00:41:46.00	IP_HG	Weil alle die gleichen Komplikationen auf sich zukommen sahen und Komplikationen die vorhanden waren.								
1	00:41:56.00	IP_HG	Wir gingen alle gemeinsam, die Kinder, zur gleichen Schule, zumindest bis zum 10. Lebensjahr.								
1	00:42:03.00	IP_HG	Das war also mehr oder weniger so eine Gemeinschaft, die immer zusammen war, wann und wo auch immer.								
1	00:42:13.00	IP_HG	Na ja und die hat uns eben auch einiges mit auf den späteren Lebensweg gegeben.								
1	00:42:19.00	IP_HG	Ich werde also nie vergessen, was mein Elternhaus mir mitgegeben hat.								
1	00:42:28.00	IP_HG	Ich werde versuchen das auch zu stabilisieren, die Interessen, meine ich jetzt.								
1	00:42:37.00	IP_HG	Und ich glaube, das ist ein angenehme Aufgabe, obwohl oft von außen ein gewisser Reiz herangetragen wird sich wohl anders mal zu bewegen, in Parteien oder sonst wie.								
1	00:42:53.00	IP_HG	Ich bin also dort groß geworden, Das ist nun mal mein Lebensweg, die Organisation und auch meine parteipolitische Zugehörigkeit und ich glaube davon bin ich nicht abzubringen.								
1	00:43:10.00	IP_HG	Das wird meine Aufgabe sein in der Organisation, in der aktiven Arbeitnehmervertretung bis ich aus dem Arbeitsprozess ausscheide.								
1	00:43:19.00	IP_HG	Ich will hoffen, dass das früher geschieht als bisher.								
1	00:43:28.00	INT_AVP	Können Sie noch so ein bisschen erzählen, worin sich dieser Zusammenhalt in der Siedlung geäußert hat?								
1	00:43:35.00	INT_AVP	Worin sich der gezeigt hat?								
1	00:43:37.00	IP_HG	Ja, ich kann da Beispiele, ein Beispiel nennen.		Bergbau, Politik, Diskussion, Wohnort, Nachbarschaft				87580904#87580894#87580908		
1	00:43:40.00	IP_HG	Das war für meine Begriffe auch sehr gravierend.								
1	00:43:44.00	IP_HG	Dass beispielsweise die Arbeitnehmer, die über Tage beschäftigt waren, dass die Kinder sich also nach der Schule, nach Schulende, ja ich kann sagen fast versammelt haben mit dem Henkelmann in der Hand und sind dann also in die Nähe der Schachtanlage gelaufen, wo die Väter dann ihren Arm durch den Zaun gereicht haben und haben den Henkelmann dort in Empfang genommen, um ihr Mittagessen einzunehmen.								
1	00:44:18.00	IP_HG	Und ich kann mich auch noch entsinnen, dass wenn Normalschichten gefahren wurden, wir also zu mehreren, ja manchmal 10, 15 Schülern, damals zu der Markenkontrolle gelaufen sind.								
1	00:44:35.00	IP_HG	Das war also die Kontrolle des Eintritts und des Verlassens der Schachtanlage.								
1	00:44:42.00	IP_HG	Das war die Kontrolle der Arbeitnehmer.								
1	00:44:45.00	IP_HG	Dass wir unsere Väter dort in Empfang genommen haben und wir nannten das damals...								
1	00:44:53.00	IP_HG	Na, wie haben wir das Brot noch genannt, das war also das Brot, das der Vater über gehalten hat von der Schicht.								
1	00:44:58.00	IP_HG	Haben wir so einen speziellen Ausdruck 'Hasen Brot'.								
1	00:45:01.00	IP_HG	Und dass der Vater uns dann also diese Schnitte in die Hand drückte und wir dann auf dem Heimweg uns, wie wir hier zu sagen pflegen, die Knifte verdrückt haben.								
1	00:45:13.00	IP_HG	Ja und das war also, weil die (-) (kein Ton #00:46:05#)								
1	00:46:06.00	IP_HG	Ja und (??? #00:46:08) noch so gravierend hervorgetreten, weil eigentlich in den Wohnungen, der Bergmann wohnte.								
1	00:46:17.00	IP_HG	Und die Angestellten oder die Beamten, wie sie damals geheißen haben, zwar auch in der Siedlung gewohnt haben, aber doch nicht unter den Bergleuten, sondern da waren also die Angestellten- oder Beamtenwohnungen, die sich mehr oder weniger doch abgesondert haben.								
1	00:46:40.00	IP_HG	Und das ist auch damals so eine gewisse Verfolgung einer Politik gewesen, dass man also da den Bergmann abgesondert hat von den über ihm Stehenden in der damaligen Hierarchie.								
1	00:46:53.00	IP_HG	Sie hatten auch gewisse Vorteile diese Beamten.								
1	00:46:57.00	IP_HG	Sie bekamen zum Beispiel Mietzuschüsse.								
1	00:47:01.00	IP_HG	Deren Wohnungen wurden alle kostenlos alle zwei Jahre renoviert.								
1	00:47:10.00	IP_HG	Ich weiß, dass unsere Väter sich zu der damaligen Zeit sehr darüber aufgeregt haben.								
1	00:47:17.00	IP_HG	Ich kenne noch die Antworten, die sie gegeben haben:								
1	00:47:20.00	IP_HG	Wir machen die Kohle und fördern sie raus.'								
1	00:47:24.00	IP_HG	Damals unter wesentlich schwierigeren Bedingungen.								
1	00:47:27.00	IP_HG	Die Technik war noch nicht so weit vorangeschritten.								
1	00:47:32.00	IP_HG	Dass das also auch des Öfteren Diskussionen waren und dass sich eigentlich auch, so meine ich, die Kinder von diesen Fahrsteigern, Betriebsführern, Fahrhauer, das war also der Kleinste in der Hierarchie über der ersten Ebene der Bergleute stand.								
